id,question,expected_sources,rank,chunk_id,document_source_key,document_id,distance,first_expected_document_rank,first_expected_source_rank,all_expected_sources_recovered_by_rank,source_any@1,source_any@3,source_any@5,source_any@10,source_any@20,source_any@50,source_all@1,source_all@3,source_all@5,source_all@10,source_all@20,source_all@50,document_hit@1,document_hit@3,document_hit@5,document_hit@10,document_hit@20,document_hit@50,document_all@1,document_all@3,document_all@5,document_all@10,document_all@20,document_all@50,document_intrusion@1,document_intrusion@3,document_intrusion@5,document_intrusion@10,document_intrusion@20,document_intrusion@50
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,18,4458-madde-161-chunk-001,4458_gumruk_kanunu/normal/161,4458_gumruk_kanunu,0.9927518367767334,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,19,4458-madde-108-chunk-001,4458_gumruk_kanunu/normal/108,4458_gumruk_kanunu,0.9933346509933472,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,20,4458-madde-197-chunk-001,4458_gumruk_kanunu/normal/197,4458_gumruk_kanunu,0.9933985471725464,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,21,4458-madde-231-chunk-001,4458_gumruk_kanunu/normal/231,4458_gumruk_kanunu,0.9986851215362549,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,22,4458-madde-186-chunk-001,4458_gumruk_kanunu/normal/186,4458_gumruk_kanunu,0.9998480677604675,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,23,4458-madde-109-chunk-001,4458_gumruk_kanunu/normal/109,4458_gumruk_kanunu,1.0013625621795654,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,24,4458-madde-232-chunk-001,4458_gumruk_kanunu/normal/232,4458_gumruk_kanunu,1.0014982223510742,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,25,4458-madde-37-chunk-001,4458_gumruk_kanunu/normal/37,4458_gumruk_kanunu,1.0058510303497314,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,26,4458-madde-185-chunk-001,4458_gumruk_kanunu/normal/185,4458_gumruk_kanunu,1.0058962106704712,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,27,4458-madde-79-chunk-001,4458_gumruk_kanunu/normal/79,4458_gumruk_kanunu,1.007079005241394,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,28,4458-madde-212-chunk-001,4458_gumruk_kanunu/normal/212,4458_gumruk_kanunu,1.007472038269043,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,29,4458-madde-187-chunk-001,4458_gumruk_kanunu/normal/187,4458_gumruk_kanunu,1.0127363204956055,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,30,4458-madde-189-chunk-001,4458_gumruk_kanunu/normal/189,4458_gumruk_kanunu,1.0130831003189087,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,31,4458-madde-234-chunk-001,4458_gumruk_kanunu/normal/234,4458_gumruk_kanunu,1.013700246810913,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,32,4458-madde-165-b-chunk-001,4458_gumruk_kanunu/normal/165/b,4458_gumruk_kanunu,1.0173940658569336,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,33,4458-madde-123-chunk-001,4458_gumruk_kanunu/normal/123,4458_gumruk_kanunu,1.0175845623016357,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,34,4458-madde-10-chunk-001,4458_gumruk_kanunu/normal/10,4458_gumruk_kanunu,1.0228549242019653,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,35,4458-madde-235-chunk-002,4458_gumruk_kanunu/normal/235,4458_gumruk_kanunu,1.0231553316116333,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,36,4458-madde-119-chunk-001,4458_gumruk_kanunu/normal/119,4458_gumruk_kanunu,1.0298992395401,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,37,4458-madde-48-chunk-001,4458_gumruk_kanunu/normal/48,4458_gumruk_kanunu,1.030369520187378,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,38,4458-madde-235-chunk-001,4458_gumruk_kanunu/normal/235,4458_gumruk_kanunu,1.0319201946258545,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,39,4458-madde-182-chunk-001,4458_gumruk_kanunu/normal/182,4458_gumruk_kanunu,1.032529592514038,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,40,4458-madde-114-chunk-001,4458_gumruk_kanunu/normal/114,4458_gumruk_kanunu,1.0339019298553467,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,41,4458-madde-170-chunk-001,4458_gumruk_kanunu/normal/170,4458_gumruk_kanunu,1.03448486328125,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,42,4458-madde-116-chunk-001,4458_gumruk_kanunu/normal/116,4458_gumruk_kanunu,1.0376055240631104,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,43,4458-madde-188-chunk-001,4458_gumruk_kanunu/normal/188,4458_gumruk_kanunu,1.0387300252914429,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,44,4458-madde-236-chunk-001,4458_gumruk_kanunu/normal/236,4458_gumruk_kanunu,1.0393389463424683,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,45,4458-madde-142-chunk-001,4458_gumruk_kanunu/normal/142,4458_gumruk_kanunu,1.0405343770980835,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,46,4458-madde-194-chunk-001,4458_gumruk_kanunu/normal/194,4458_gumruk_kanunu,1.0409486293792725,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,47,4458-madde-52-chunk-001,4458_gumruk_kanunu/normal/52,4458_gumruk_kanunu,1.0409903526306152,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,48,4458-madde-100-chunk-001,4458_gumruk_kanunu/normal/100,4458_gumruk_kanunu,1.0425310134887695,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,49,4458-madde-242-chunk-001,4458_gumruk_kanunu/normal/242,4458_gumruk_kanunu,1.0450116395950317,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk001,"Gümrük uygulamasında ""geri verme"" ile ""kaldırma"" terimleri arasında ne fark vardır?",4458_gumruk_kanunu/normal/210,50,4458-madde-124-chunk-001,4458_gumruk_kanunu/normal/124,4458_gumruk_kanunu,1.04922354221344,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,1,4458-madde-111-chunk-001,4458_gumruk_kanunu/normal/111,4458_gumruk_kanunu,0.6656816005706787,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,2,4458-madde-150-chunk-001,4458_gumruk_kanunu/normal/150,4458_gumruk_kanunu,0.6761231422424316,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,3,4458-madde-123-chunk-001,4458_gumruk_kanunu/normal/123,4458_gumruk_kanunu,0.7048883438110352,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,4,4458-madde-136-chunk-001,4458_gumruk_kanunu/normal/136,4458_gumruk_kanunu,0.7058743834495544,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,5,4458-madde-135-chunk-001,4458_gumruk_kanunu/normal/135,4458_gumruk_kanunu,0.71466463804245,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,6,4458-madde-170-chunk-001,4458_gumruk_kanunu/normal/170,4458_gumruk_kanunu,0.7153040170669556,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,7,4458-madde-80-chunk-001,4458_gumruk_kanunu/normal/80,4458_gumruk_kanunu,0.7200408577919006,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,8,4458-madde-114-chunk-001,4458_gumruk_kanunu/normal/114,4458_gumruk_kanunu,0.7384690046310425,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,9,4458-madde-144-chunk-001,4458_gumruk_kanunu/normal/144,4458_gumruk_kanunu,0.7487475275993347,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,10,4458-madde-121-chunk-001,4458_gumruk_kanunu/normal/121,4458_gumruk_kanunu,0.7489326000213623,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,11,4458-madde-115-chunk-001,4458_gumruk_kanunu/normal/115,4458_gumruk_kanunu,0.7515044808387756,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,12,4458-madde-141-chunk-001,4458_gumruk_kanunu/normal/141,4458_gumruk_kanunu,0.7605617046356201,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,13,4458-madde-120-chunk-001,4458_gumruk_kanunu/normal/120,4458_gumruk_kanunu,0.7791123986244202,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,14,4458-madde-107-chunk-001,4458_gumruk_kanunu/normal/107,4458_gumruk_kanunu,0.7828598022460938,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,15,4458-madde-127-chunk-001,4458_gumruk_kanunu/normal/127,4458_gumruk_kanunu,0.7921122908592224,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,16,4458-madde-139-chunk-001,4458_gumruk_kanunu/normal/139,4458_gumruk_kanunu,0.79253089427948,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,17,4458-madde-137-chunk-001,4458_gumruk_kanunu/normal/137,4458_gumruk_kanunu,0.7990025281906128,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,18,4458-madde-134-chunk-001,4458_gumruk_kanunu/normal/134,4458_gumruk_kanunu,0.799109935760498,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,19,4458-madde-149-chunk-001,4458_gumruk_kanunu/normal/149,4458_gumruk_kanunu,0.7996672987937927,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,20,4458-madde-146-chunk-001,4458_gumruk_kanunu/normal/146,4458_gumruk_kanunu,0.8029690384864807,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,21,4458-madde-88-chunk-001,4458_gumruk_kanunu/normal/88,4458_gumruk_kanunu,0.806193470954895,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,22,4458-madde-157-chunk-001,4458_gumruk_kanunu/normal/157,4458_gumruk_kanunu,0.8064413666725159,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,23,4458-madde-194-chunk-001,4458_gumruk_kanunu/normal/194,4458_gumruk_kanunu,0.8087877631187439,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,24,4458-madde-138-chunk-001,4458_gumruk_kanunu/normal/138,4458_gumruk_kanunu,0.8125216960906982,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,25,4458-madde-184-chunk-001,4458_gumruk_kanunu/normal/184,4458_gumruk_kanunu,0.8150478005409241,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,26,4458-madde-188-chunk-001,4458_gumruk_kanunu/normal/188,4458_gumruk_kanunu,0.8163363337516785,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,27,4458-madde-119-chunk-001,4458_gumruk_kanunu/normal/119,4458_gumruk_kanunu,0.8169865608215332,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,28,4458-madde-163-chunk-001,4458_gumruk_kanunu/normal/163,4458_gumruk_kanunu,0.8175374865531921,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,29,4458-madde-116-chunk-001,4458_gumruk_kanunu/normal/116,4458_gumruk_kanunu,0.8177027106285095,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,30,4458-madde-147-chunk-001,4458_gumruk_kanunu/normal/147,4458_gumruk_kanunu,0.8237834572792053,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,31,4458-madde-140-chunk-001,4458_gumruk_kanunu/normal/140,4458_gumruk_kanunu,0.8239097595214844,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,32,4458-madde-128-chunk-001,4458_gumruk_kanunu/normal/128,4458_gumruk_kanunu,0.827796220779419,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,33,4458-madde-102-chunk-001,4458_gumruk_kanunu/normal/102,4458_gumruk_kanunu,0.833483874797821,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,34,4458-madde-124-chunk-001,4458_gumruk_kanunu/normal/124,4458_gumruk_kanunu,0.8336048126220703,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,35,4458-madde-84-chunk-001,4458_gumruk_kanunu/normal/84,4458_gumruk_kanunu,0.8365422487258911,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
gk002,İhracat rejimi olarak adlandırılan gümrük rejimi hangi işlemleri kapsar?,4458_gumruk_kanunu/normal/150,36,4458-madde-125-chunk-001,4458_gumruk_kanunu/normal/125,4458_gumruk_kanunu,0.8367711901664734,1,2,2,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0
