id,question,expected_sources,expected_document_ids,rank,chunk_id,document_source_key,document_id,distance,article_id,article_title,source_path,top1_document_id,top1_document_expected,expected_document_top3,expected_document_top5,A_complete_top5_miss,B_partial_multi_source_miss,C_correct_document_wrong_articles,D_wrong_document_intrusion,missing_sources,source_any@1,source_any@3,source_any@5,source_all@1,source_all@3,source_all@5,document_hit@1,document_hit@3,document_hit@5,document_all@1,document_all@3,document_all@5,document_intrusion@1,document_intrusion@3,document_intrusion@5
gk017,İthal edilen bir eşyanın gümrük kıymeti belirlenirken esas alınan satış bedeline hangi unsurlar ilave edilir ve bu satış bedelinin kıymet tespitinde esas alınabilmesi için ayrıca hangi şartlar aranır?,4458_gumruk_kanunu/normal/24 | 4458_gumruk_kanunu/normal/27,4458_gumruk_kanunu,1,4458-madde-24-chunk-001,4458_gumruk_kanunu/normal/24,4458_gumruk_kanunu,0.47994157671928406,4458-madde-24,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,True,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk017,İthal edilen bir eşyanın gümrük kıymeti belirlenirken esas alınan satış bedeline hangi unsurlar ilave edilir ve bu satış bedelinin kıymet tespitinde esas alınabilmesi için ayrıca hangi şartlar aranır?,4458_gumruk_kanunu/normal/24 | 4458_gumruk_kanunu/normal/27,4458_gumruk_kanunu,2,4458-madde-25-chunk-001,4458_gumruk_kanunu/normal/25,4458_gumruk_kanunu,0.5969061851501465,4458-madde-25,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,True,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk017,İthal edilen bir eşyanın gümrük kıymeti belirlenirken esas alınan satış bedeline hangi unsurlar ilave edilir ve bu satış bedelinin kıymet tespitinde esas alınabilmesi için ayrıca hangi şartlar aranır?,4458_gumruk_kanunu/normal/24 | 4458_gumruk_kanunu/normal/27,4458_gumruk_kanunu,3,4458-madde-27-chunk-001,4458_gumruk_kanunu/normal/27,4458_gumruk_kanunu,0.6087175011634827,4458-madde-27,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,True,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk017,İthal edilen bir eşyanın gümrük kıymeti belirlenirken esas alınan satış bedeline hangi unsurlar ilave edilir ve bu satış bedelinin kıymet tespitinde esas alınabilmesi için ayrıca hangi şartlar aranır?,4458_gumruk_kanunu/normal/24 | 4458_gumruk_kanunu/normal/27,4458_gumruk_kanunu,4,4458-madde-26-chunk-001,4458_gumruk_kanunu/normal/26,4458_gumruk_kanunu,0.6197161674499512,4458-madde-26,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,True,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk017,İthal edilen bir eşyanın gümrük kıymeti belirlenirken esas alınan satış bedeline hangi unsurlar ilave edilir ve bu satış bedelinin kıymet tespitinde esas alınabilmesi için ayrıca hangi şartlar aranır?,4458_gumruk_kanunu/normal/24 | 4458_gumruk_kanunu/normal/27,4458_gumruk_kanunu,5,4458-madde-28-chunk-001,4458_gumruk_kanunu/normal/28,4458_gumruk_kanunu,0.6385300159454346,4458-madde-28,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,True,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk018,Türkiye'ye gelecek eşya için özet beyan ne zaman verilir ve bu beyanı vermekle kim yükümlü tutulur?,4458_gumruk_kanunu/normal/35/a | 4458_gumruk_kanunu/normal/35/b,4458_gumruk_kanunu,1,4458-madde-35-a-chunk-001,4458_gumruk_kanunu/normal/35/a,4458_gumruk_kanunu,0.612372875213623,4458-madde-35-a,Özet Beyan ve Eşyanın Türkiye Gümrük Bölgesine Girmesi,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,True,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk018,Türkiye'ye gelecek eşya için özet beyan ne zaman verilir ve bu beyanı vermekle kim yükümlü tutulur?,4458_gumruk_kanunu/normal/35/a | 4458_gumruk_kanunu/normal/35/b,4458_gumruk_kanunu,2,4458-madde-165-d-chunk-001,4458_gumruk_kanunu/normal/165/d,4458_gumruk_kanunu,0.7255423665046692,4458-madde-165-d,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,True,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk018,Türkiye'ye gelecek eşya için özet beyan ne zaman verilir ve bu beyanı vermekle kim yükümlü tutulur?,4458_gumruk_kanunu/normal/35/a | 4458_gumruk_kanunu/normal/35/b,4458_gumruk_kanunu,3,4458-madde-35-b-chunk-001,4458_gumruk_kanunu/normal/35/b,4458_gumruk_kanunu,0.7341006994247437,4458-madde-35-b,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,True,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk018,Türkiye'ye gelecek eşya için özet beyan ne zaman verilir ve bu beyanı vermekle kim yükümlü tutulur?,4458_gumruk_kanunu/normal/35/a | 4458_gumruk_kanunu/normal/35/b,4458_gumruk_kanunu,4,4458-madde-56-chunk-001,4458_gumruk_kanunu/normal/56,4458_gumruk_kanunu,0.7368147373199463,4458-madde-56,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,True,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk018,Türkiye'ye gelecek eşya için özet beyan ne zaman verilir ve bu beyanı vermekle kim yükümlü tutulur?,4458_gumruk_kanunu/normal/35/a | 4458_gumruk_kanunu/normal/35/b,4458_gumruk_kanunu,5,4458-madde-62-chunk-001,4458_gumruk_kanunu/normal/62,4458_gumruk_kanunu,0.7402695417404175,4458-madde-62,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,True,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk019,İthalat vergilerine tabi eşyanın serbest dolaşıma girişi veya kısmi muafiyet suretiyle geçici ithali halinde gümrük yükümlülüğü ne zaman başlar ve gümrük yükümlülüğü hangi hallerde sona erer?,4458_gumruk_kanunu/normal/181 | 4458_gumruk_kanunu/normal/208,4458_gumruk_kanunu,1,4458-madde-133-chunk-001,4458_gumruk_kanunu/normal/133,4458_gumruk_kanunu,0.5348326563835144,4458-madde-133,,,4458_gumruk_kanunu,True,True,True,True,False,True,False,4458_gumruk_kanunu/normal/181 | 4458_gumruk_kanunu/normal/208,False,False,False,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0
gk019,İthalat vergilerine tabi eşyanın serbest dolaşıma girişi veya kısmi muafiyet suretiyle geçici ithali halinde gümrük yükümlülüğü ne zaman başlar ve gümrük yükümlülüğü hangi hallerde sona erer?,4458_gumruk_kanunu/normal/181 | 4458_gumruk_kanunu/normal/208,4458_gumruk_kanunu,2,4458-madde-194-chunk-001,4458_gumruk_kanunu/normal/194,4458_gumruk_kanunu,0.597053050994873,4458-madde-194,,,4458_gumruk_kanunu,True,True,True,True,False,True,False,4458_gumruk_kanunu/normal/181 | 4458_gumruk_kanunu/normal/208,False,False,False,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0
gk019,İthalat vergilerine tabi eşyanın serbest dolaşıma girişi veya kısmi muafiyet suretiyle geçici ithali halinde gümrük yükümlülüğü ne zaman başlar ve gümrük yükümlülüğü hangi hallerde sona erer?,4458_gumruk_kanunu/normal/181 | 4458_gumruk_kanunu/normal/208,4458_gumruk_kanunu,3,4458-madde-135-chunk-001,4458_gumruk_kanunu/normal/135,4458_gumruk_kanunu,0.6022553443908691,4458-madde-135,I. Genel Hükümler,,4458_gumruk_kanunu,True,True,True,True,False,True,False,4458_gumruk_kanunu/normal/181 | 4458_gumruk_kanunu/normal/208,False,False,False,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0
gk019,İthalat vergilerine tabi eşyanın serbest dolaşıma girişi veya kısmi muafiyet suretiyle geçici ithali halinde gümrük yükümlülüğü ne zaman başlar ve gümrük yükümlülüğü hangi hallerde sona erer?,4458_gumruk_kanunu/normal/181 | 4458_gumruk_kanunu/normal/208,4458_gumruk_kanunu,4,4458-madde-141-chunk-001,4458_gumruk_kanunu/normal/141,4458_gumruk_kanunu,0.6126111745834351,4458-madde-141,,,4458_gumruk_kanunu,True,True,True,True,False,True,False,4458_gumruk_kanunu/normal/181 | 4458_gumruk_kanunu/normal/208,False,False,False,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0
gk019,İthalat vergilerine tabi eşyanın serbest dolaşıma girişi veya kısmi muafiyet suretiyle geçici ithali halinde gümrük yükümlülüğü ne zaman başlar ve gümrük yükümlülüğü hangi hallerde sona erer?,4458_gumruk_kanunu/normal/181 | 4458_gumruk_kanunu/normal/208,4458_gumruk_kanunu,5,4458-madde-168-chunk-001,4458_gumruk_kanunu/normal/168,4458_gumruk_kanunu,0.6172458529472351,4458-madde-168,Geri Gelen Eşya,,4458_gumruk_kanunu,True,True,True,True,False,True,False,4458_gumruk_kanunu/normal/181 | 4458_gumruk_kanunu/normal/208,False,False,False,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0
gk020,"Beyan edilen kıymetin gerçek kıymetten düşük çıkması ile Kanunda ayrıca ceza öngörülmemiş bir düzenlemeye aykırı davranılması, para cezası bakımından nasıl farklı sonuçlar doğurur?",4458_gumruk_kanunu/normal/234 | 4458_gumruk_kanunu/normal/241,4458_gumruk_kanunu,1,5326-madde-28-chunk-001,5326_kabahatler_kanunu/normal/28,5326_kabahatler_kanunu,0.8452833294868469,5326-madde-28,Başvurunun incelenmesi,,5326_kabahatler_kanunu,False,False,False,True,False,False,True,4458_gumruk_kanunu/normal/234 | 4458_gumruk_kanunu/normal/241,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0
gk020,"Beyan edilen kıymetin gerçek kıymetten düşük çıkması ile Kanunda ayrıca ceza öngörülmemiş bir düzenlemeye aykırı davranılması, para cezası bakımından nasıl farklı sonuçlar doğurur?",4458_gumruk_kanunu/normal/234 | 4458_gumruk_kanunu/normal/241,4458_gumruk_kanunu,2,5326-madde-43-a-chunk-001,5326_kabahatler_kanunu/normal/43/a,5326_kabahatler_kanunu,0.8536338210105896,5326-madde-43-a,Tüzel kişilerin sorumluluğu,,5326_kabahatler_kanunu,False,False,False,True,False,False,True,4458_gumruk_kanunu/normal/234 | 4458_gumruk_kanunu/normal/241,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0
gk020,"Beyan edilen kıymetin gerçek kıymetten düşük çıkması ile Kanunda ayrıca ceza öngörülmemiş bir düzenlemeye aykırı davranılması, para cezası bakımından nasıl farklı sonuçlar doğurur?",4458_gumruk_kanunu/normal/234 | 4458_gumruk_kanunu/normal/241,4458_gumruk_kanunu,3,5326-madde-15-chunk-001,5326_kabahatler_kanunu/normal/15,5326_kabahatler_kanunu,0.8715988397598267,5326-madde-15,İçtima,,5326_kabahatler_kanunu,False,False,False,True,False,False,True,4458_gumruk_kanunu/normal/234 | 4458_gumruk_kanunu/normal/241,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0
gk020,"Beyan edilen kıymetin gerçek kıymetten düşük çıkması ile Kanunda ayrıca ceza öngörülmemiş bir düzenlemeye aykırı davranılması, para cezası bakımından nasıl farklı sonuçlar doğurur?",4458_gumruk_kanunu/normal/234 | 4458_gumruk_kanunu/normal/241,4458_gumruk_kanunu,4,5326-madde-32-chunk-001,5326_kabahatler_kanunu/normal/32,5326_kabahatler_kanunu,0.8872851133346558,5326-madde-32,Emre aykırı davranış,,5326_kabahatler_kanunu,False,False,False,True,False,False,True,4458_gumruk_kanunu/normal/234 | 4458_gumruk_kanunu/normal/241,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0
gk020,"Beyan edilen kıymetin gerçek kıymetten düşük çıkması ile Kanunda ayrıca ceza öngörülmemiş bir düzenlemeye aykırı davranılması, para cezası bakımından nasıl farklı sonuçlar doğurur?",4458_gumruk_kanunu/normal/234 | 4458_gumruk_kanunu/normal/241,4458_gumruk_kanunu,5,5326-madde-41-chunk-001,5326_kabahatler_kanunu/normal/41,5326_kabahatler_kanunu,0.8948951959609985,5326-madde-41,Çevreyi kirletme,,5326_kabahatler_kanunu,False,False,False,True,False,False,True,4458_gumruk_kanunu/normal/234 | 4458_gumruk_kanunu/normal/241,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0
gk021,"Türkiye Gümrük Bölgesini terk edecek eşya için hangi hallerde gümrük beyannamesi, hangi hallerde özet beyan verilir?",4458_gumruk_kanunu/normal/165/b | 4458_gumruk_kanunu/normal/165/c,4458_gumruk_kanunu,1,4458-madde-165-a-chunk-001,4458_gumruk_kanunu/normal/165/a,4458_gumruk_kanunu,0.5456616282463074,4458-madde-165-a,Türkiye Gümrük Bölgesinden Çıkan Eşya,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,False,True,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk021,"Türkiye Gümrük Bölgesini terk edecek eşya için hangi hallerde gümrük beyannamesi, hangi hallerde özet beyan verilir?",4458_gumruk_kanunu/normal/165/b | 4458_gumruk_kanunu/normal/165/c,4458_gumruk_kanunu,2,4458-madde-35-a-chunk-001,4458_gumruk_kanunu/normal/35/a,4458_gumruk_kanunu,0.5592119097709656,4458-madde-35-a,Özet Beyan ve Eşyanın Türkiye Gümrük Bölgesine Girmesi,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,False,True,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk021,"Türkiye Gümrük Bölgesini terk edecek eşya için hangi hallerde gümrük beyannamesi, hangi hallerde özet beyan verilir?",4458_gumruk_kanunu/normal/165/b | 4458_gumruk_kanunu/normal/165/c,4458_gumruk_kanunu,3,4458-madde-165-b-chunk-001,4458_gumruk_kanunu/normal/165/b,4458_gumruk_kanunu,0.5697545409202576,4458-madde-165-b,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,False,True,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk021,"Türkiye Gümrük Bölgesini terk edecek eşya için hangi hallerde gümrük beyannamesi, hangi hallerde özet beyan verilir?",4458_gumruk_kanunu/normal/165/b | 4458_gumruk_kanunu/normal/165/c,4458_gumruk_kanunu,4,4458-madde-165-c-chunk-001,4458_gumruk_kanunu/normal/165/c,4458_gumruk_kanunu,0.5816691517829895,4458-madde-165-c,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,False,True,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk021,"Türkiye Gümrük Bölgesini terk edecek eşya için hangi hallerde gümrük beyannamesi, hangi hallerde özet beyan verilir?",4458_gumruk_kanunu/normal/165/b | 4458_gumruk_kanunu/normal/165/c,4458_gumruk_kanunu,5,4458-madde-62-chunk-001,4458_gumruk_kanunu/normal/62,4458_gumruk_kanunu,0.6370892524719238,4458-madde-62,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,False,True,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk022,Yetkilendirilmiş yükümlü statüsü kazanmak için hangi şartlar aranır ve Müsteşarlık bu yükümlüleri basitleştirilmiş uygulamalardan ne kadar süreyle yararlandırmaya yetkilidir?,4458_gumruk_kanunu/islenemeyen_hukum/1 | 4458_gumruk_kanunu/normal/5/a,4458_gumruk_kanunu,1,4458-madde-5-a-chunk-001,4458_gumruk_kanunu/normal/5/a,4458_gumruk_kanunu,0.7223694324493408,4458-madde-5-a,,,4458_gumruk_kanunu,True,True,True,False,True,True,False,4458_gumruk_kanunu/islenemeyen_hukum/1,True,True,True,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0
gk022,Yetkilendirilmiş yükümlü statüsü kazanmak için hangi şartlar aranır ve Müsteşarlık bu yükümlüleri basitleştirilmiş uygulamalardan ne kadar süreyle yararlandırmaya yetkilidir?,4458_gumruk_kanunu/islenemeyen_hukum/1 | 4458_gumruk_kanunu/normal/5/a,4458_gumruk_kanunu,2,4458-madde-227-chunk-001,4458_gumruk_kanunu/normal/227,4458_gumruk_kanunu,0.8646630048751831,4458-madde-227,,,4458_gumruk_kanunu,True,True,True,False,True,True,False,4458_gumruk_kanunu/islenemeyen_hukum/1,True,True,True,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0
gk022,Yetkilendirilmiş yükümlü statüsü kazanmak için hangi şartlar aranır ve Müsteşarlık bu yükümlüleri basitleştirilmiş uygulamalardan ne kadar süreyle yararlandırmaya yetkilidir?,4458_gumruk_kanunu/islenemeyen_hukum/1 | 4458_gumruk_kanunu/normal/5/a,4458_gumruk_kanunu,3,4458-gecici-madde-6-chunk-002,4458_gumruk_kanunu/gecici/6,4458_gumruk_kanunu,0.8902482986450195,4458-gecici-madde-6,,,4458_gumruk_kanunu,True,True,True,False,True,True,False,4458_gumruk_kanunu/islenemeyen_hukum/1,True,True,True,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0
gk022,Yetkilendirilmiş yükümlü statüsü kazanmak için hangi şartlar aranır ve Müsteşarlık bu yükümlüleri basitleştirilmiş uygulamalardan ne kadar süreyle yararlandırmaya yetkilidir?,4458_gumruk_kanunu/islenemeyen_hukum/1 | 4458_gumruk_kanunu/normal/5/a,4458_gumruk_kanunu,4,4458-madde-228-chunk-001,4458_gumruk_kanunu/normal/228,4458_gumruk_kanunu,0.9298644661903381,4458-madde-228,,,4458_gumruk_kanunu,True,True,True,False,True,True,False,4458_gumruk_kanunu/islenemeyen_hukum/1,True,True,True,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0
gk022,Yetkilendirilmiş yükümlü statüsü kazanmak için hangi şartlar aranır ve Müsteşarlık bu yükümlüleri basitleştirilmiş uygulamalardan ne kadar süreyle yararlandırmaya yetkilidir?,4458_gumruk_kanunu/islenemeyen_hukum/1 | 4458_gumruk_kanunu/normal/5/a,4458_gumruk_kanunu,5,4458-gecici-madde-5-chunk-001,4458_gumruk_kanunu/gecici/5,4458_gumruk_kanunu,0.9410386085510254,4458-gecici-madde-5,,,4458_gumruk_kanunu,True,True,True,False,True,True,False,4458_gumruk_kanunu/islenemeyen_hukum/1,True,True,True,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0
gk023,"Bir kara taşıtına, gümrük mevzuatına aykırılık nedeniyle mülkiyetin kamuya geçirilmesi kararı verilmişse, bu taşıt belirli bir tutar ödenerek sahibine iade edilebilir mi?",4458_gumruk_kanunu/gecici/9,4458_gumruk_kanunu,1,4458-madde-180-chunk-001,4458_gumruk_kanunu/normal/180,4458_gumruk_kanunu,0.754542350769043,4458-madde-180,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk023,"Bir kara taşıtına, gümrük mevzuatına aykırılık nedeniyle mülkiyetin kamuya geçirilmesi kararı verilmişse, bu taşıt belirli bir tutar ödenerek sahibine iade edilebilir mi?",4458_gumruk_kanunu/gecici/9,4458_gumruk_kanunu,2,4458-gecici-madde-9-chunk-001,4458_gumruk_kanunu/gecici/9,4458_gumruk_kanunu,0.7761996984481812,4458-gecici-madde-9,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk023,"Bir kara taşıtına, gümrük mevzuatına aykırılık nedeniyle mülkiyetin kamuya geçirilmesi kararı verilmişse, bu taşıt belirli bir tutar ödenerek sahibine iade edilebilir mi?",4458_gumruk_kanunu/gecici/9,4458_gumruk_kanunu,3,4458-madde-235-chunk-001,4458_gumruk_kanunu/normal/235,4458_gumruk_kanunu,0.7942622900009155,4458-madde-235,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk023,"Bir kara taşıtına, gümrük mevzuatına aykırılık nedeniyle mülkiyetin kamuya geçirilmesi kararı verilmişse, bu taşıt belirli bir tutar ödenerek sahibine iade edilebilir mi?",4458_gumruk_kanunu/gecici/9,4458_gumruk_kanunu,4,4458-madde-45-chunk-001,4458_gumruk_kanunu/normal/45,4458_gumruk_kanunu,0.805671751499176,4458-madde-45,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk023,"Bir kara taşıtına, gümrük mevzuatına aykırılık nedeniyle mülkiyetin kamuya geçirilmesi kararı verilmişse, bu taşıt belirli bir tutar ödenerek sahibine iade edilebilir mi?",4458_gumruk_kanunu/gecici/9,4458_gumruk_kanunu,5,4458-gecici-madde-10-chunk-001,4458_gumruk_kanunu/gecici/10,4458_gumruk_kanunu,0.8207676410675049,4458-gecici-madde-10,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk024,"Türkiye'deki yabancı devlet misyon şeflerinin verdiği garanti mektupları, gümrükte teminat olarak kabul edilebilir mi?",4458_gumruk_kanunu/normal/202,4458_gumruk_kanunu,1,4458-madde-202-chunk-001,4458_gumruk_kanunu/normal/202,4458_gumruk_kanunu,0.7427734136581421,4458-madde-202,Teminat,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk024,"Türkiye'deki yabancı devlet misyon şeflerinin verdiği garanti mektupları, gümrükte teminat olarak kabul edilebilir mi?",4458_gumruk_kanunu/normal/202,4458_gumruk_kanunu,2,4458-madde-205-chunk-001,4458_gumruk_kanunu/normal/205,4458_gumruk_kanunu,0.8731858134269714,4458-madde-205,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk024,"Türkiye'deki yabancı devlet misyon şeflerinin verdiği garanti mektupları, gümrükte teminat olarak kabul edilebilir mi?",4458_gumruk_kanunu/normal/202,4458_gumruk_kanunu,3,4458-madde-60-chunk-001,4458_gumruk_kanunu/normal/60,4458_gumruk_kanunu,0.904599666595459,4458-madde-60,I. Normal Usul,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk024,"Türkiye'deki yabancı devlet misyon şeflerinin verdiği garanti mektupları, gümrükte teminat olarak kabul edilebilir mi?",4458_gumruk_kanunu/normal/202,4458_gumruk_kanunu,4,4458-madde-85-chunk-001,4458_gumruk_kanunu/normal/85,4458_gumruk_kanunu,0.9073624014854431,4458-madde-85,II. Özel Hükümler,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk024,"Türkiye'deki yabancı devlet misyon şeflerinin verdiği garanti mektupları, gümrükte teminat olarak kabul edilebilir mi?",4458_gumruk_kanunu/normal/202,4458_gumruk_kanunu,5,4458-madde-225-chunk-001,4458_gumruk_kanunu/normal/225,4458_gumruk_kanunu,0.9208650588989258,4458-madde-225,Gümrüklerde İş Takibi ve Gümrük Müşavirleri,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",4458_gumruk_kanunu/gecici/5,4458_gumruk_kanunu,1,4458-madde-230-chunk-001,4458_gumruk_kanunu/normal/230,4458_gumruk_kanunu,0.8210400342941284,4458-madde-230,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",4458_gumruk_kanunu/gecici/5,4458_gumruk_kanunu,2,4458-madde-41-chunk-001,4458_gumruk_kanunu/normal/41,4458_gumruk_kanunu,0.8254686594009399,4458-madde-41,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",4458_gumruk_kanunu/gecici/5,4458_gumruk_kanunu,3,4458-gecici-madde-2-chunk-001,4458_gumruk_kanunu/gecici/2,4458_gumruk_kanunu,0.8380788564682007,4458-gecici-madde-2,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",4458_gumruk_kanunu/gecici/5,4458_gumruk_kanunu,4,4458-gecici-madde-5-chunk-001,4458_gumruk_kanunu/gecici/5,4458_gumruk_kanunu,0.8413828015327454,4458-gecici-madde-5,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",4458_gumruk_kanunu/gecici/5,4458_gumruk_kanunu,5,4458-madde-76-chunk-001,4458_gumruk_kanunu/normal/76,4458_gumruk_kanunu,0.8464502096176147,4458-madde-76,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,4458_gumruk_kanunu/gecici/6,4458_gumruk_kanunu,1,4458-gecici-madde-6-chunk-001,4458_gumruk_kanunu/gecici/6,4458_gumruk_kanunu,0.5197365880012512,4458-gecici-madde-6,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,4458_gumruk_kanunu/gecici/6,4458_gumruk_kanunu,2,4458-gecici-madde-6-chunk-002,4458_gumruk_kanunu/gecici/6,4458_gumruk_kanunu,0.6005750894546509,4458-gecici-madde-6,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,4458_gumruk_kanunu/gecici/6,4458_gumruk_kanunu,3,4458-madde-230-chunk-001,4458_gumruk_kanunu/normal/230,4458_gumruk_kanunu,0.755721926689148,4458-madde-230,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,4458_gumruk_kanunu/gecici/6,4458_gumruk_kanunu,4,4458-madde-227-chunk-001,4458_gumruk_kanunu/normal/227,4458_gumruk_kanunu,0.7613526582717896,4458-madde-227,,,4458_gumruk_kanunu,True,True,True,False,False,False,False,,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
