id,query,expected_sources,rank,chunk_id,document_id,source,distance,best_5607_rank,best_4458_rank,best_5326_rank,source_margin,document_margin,correct_document_absent_top5,gold_exists_in_local_corpus,explicit_5607,query_tokens,taxonomy,competitor_text_status,top_wrong_4458_snippet,text_finding
k5607-014,Yabancı ülkeden gelen yasak eşya yükleme veya taşıma belgelerinde gösterilerek gümrüğe getirilmişse hangi güvenlik koşulları altında nereye gönderilebilir?,5607_kacakcilikla_mucadele_kanunu/normal/12,4,4458-madde-10-a-chunk-001,4458_gumruk_kanunu,4458_gumruk_kanunu/normal/10/a,0.8776895403862,,1,,,,True,True,False,18,I,complete,"2. Türk menşeli eşyada kullanılmak üzere ve bunların başka ülke menşeli olduğunu gösterecek veya böyle bir izlenim uyandıracak nitelikte, üzerleri yabancı dille yazılı veya basılı her türlü boş zarf, şerit, etiket, damga ve benzeri eşya ile Türkiye'de düzenlenebilecek belgeleri başka ülkelerde düzenlenmiş gibi gösterebilecek nitelikte, üzerleri imzalı veya imzasız olsun, Türkiye'de yerleşik olmayan yabancı firmalara ait proforma faturalar hariç boş faturaların Türkiye'ye ithaline izin verilmez.","4458/56 concerns goods barred from import and permission for transit, warehousing or re-export, whereas 5607/12 addresses prohibited goods shown in loading/transport documents and secure return/transit. Shared prohibited-goods handling plausibly connects them; the 5607 source is short and directly worded."
k5607-014,Yabancı ülkeden gelen yasak eşya yükleme veya taşıma belgelerinde gösterilerek gümrüğe getirilmişse hangi güvenlik koşulları altında nereye gönderilebilir?,5607_kacakcilikla_mucadele_kanunu/normal/12,5,4458-madde-48-chunk-001,4458_gumruk_kanunu,4458_gumruk_kanunu/normal/48,0.8926728963851929,,1,,,,True,True,False,18,I,complete,"2. Türk menşeli eşyada kullanılmak üzere ve bunların başka ülke menşeli olduğunu gösterecek veya böyle bir izlenim uyandıracak nitelikte, üzerleri yabancı dille yazılı veya basılı her türlü boş zarf, şerit, etiket, damga ve benzeri eşya ile Türkiye'de düzenlenebilecek belgeleri başka ülkelerde düzenlenmiş gibi gösterebilecek nitelikte, üzerleri imzalı veya imzasız olsun, Türkiye'de yerleşik olmayan yabancı firmalara ait proforma faturalar hariç boş faturaların Türkiye'ye ithaline izin verilmez.","4458/56 concerns goods barred from import and permission for transit, warehousing or re-export, whereas 5607/12 addresses prohibited goods shown in loading/transport documents and secure return/transit. Shared prohibited-goods handling plausibly connects them; the 5607 source is short and directly worded."
k5607-015,Kaçak eşya taşımasında bilerek kullanılan bir taşıtın müsadere edilebilmesi için 5607 sayılı Kanunda öngörülen koşullardan hangileri vardır?,5607_kacakcilikla_mucadele_kanunu/normal/13,1,5607-madde-10-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/10,0.6334336996078491,1,,,0.005665779113769531,0.0,False,True,True,16,I,no saved 4458 competitor,,
k5607-015,Kaçak eşya taşımasında bilerek kullanılan bir taşıtın müsadere edilebilmesi için 5607 sayılı Kanunda öngörülen koşullardan hangileri vardır?,5607_kacakcilikla_mucadele_kanunu/normal/13,2,5607-madde-13-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/13,0.6390994787216187,1,,,0.005665779113769531,0.0,False,True,True,16,I,no saved 4458 competitor,,
k5607-015,Kaçak eşya taşımasında bilerek kullanılan bir taşıtın müsadere edilebilmesi için 5607 sayılı Kanunda öngörülen koşullardan hangileri vardır?,5607_kacakcilikla_mucadele_kanunu/normal/13,3,5607-gecici-madde-5-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/gecici/5,0.66506427526474,1,,,0.005665779113769531,0.0,False,True,True,16,I,no saved 4458 competitor,,
k5607-015,Kaçak eşya taşımasında bilerek kullanılan bir taşıtın müsadere edilebilmesi için 5607 sayılı Kanunda öngörülen koşullardan hangileri vardır?,5607_kacakcilikla_mucadele_kanunu/normal/13,4,5607-madde-6-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/6,0.6958004236221313,1,,,0.005665779113769531,0.0,False,True,True,16,I,no saved 4458 competitor,,
k5607-015,Kaçak eşya taşımasında bilerek kullanılan bir taşıtın müsadere edilebilmesi için 5607 sayılı Kanunda öngörülen koşullardan hangileri vardır?,5607_kacakcilikla_mucadele_kanunu/normal/13,5,5607-madde-21-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/21,0.6972338557243347,1,,,0.005665779113769531,0.0,False,True,True,16,I,no saved 4458 competitor,,
k5607-016,"Müsadere yaptırımının uygulanabileceği eşyanın tasfiyesi bakımından, kaçak akaryakıt dışındaki eşya için temel süre ve istisnai hızlandırma koşulları nelerdir?",5607_kacakcilikla_mucadele_kanunu/normal/16,1,5607-madde-16-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/16,0.7108579277992249,1,,,0.0,0.0,False,True,False,18,,no saved 4458 competitor,,
k5607-016,"Müsadere yaptırımının uygulanabileceği eşyanın tasfiyesi bakımından, kaçak akaryakıt dışındaki eşya için temel süre ve istisnai hızlandırma koşulları nelerdir?",5607_kacakcilikla_mucadele_kanunu/normal/16,2,5607-madde-3-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/3,0.7599282264709473,1,,,0.0,0.0,False,True,False,18,,no saved 4458 competitor,,
k5607-016,"Müsadere yaptırımının uygulanabileceği eşyanın tasfiyesi bakımından, kaçak akaryakıt dışındaki eşya için temel süre ve istisnai hızlandırma koşulları nelerdir?",5607_kacakcilikla_mucadele_kanunu/normal/16,3,5607-madde-11-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/11,0.7611241340637207,1,,,0.0,0.0,False,True,False,18,,no saved 4458 competitor,,
k5607-016,"Müsadere yaptırımının uygulanabileceği eşyanın tasfiyesi bakımından, kaçak akaryakıt dışındaki eşya için temel süre ve istisnai hızlandırma koşulları nelerdir?",5607_kacakcilikla_mucadele_kanunu/normal/16,4,5607-gecici-madde-6-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/gecici/6,0.7678980827331543,1,,,0.0,0.0,False,True,False,18,,no saved 4458 competitor,,
k5607-016,"Müsadere yaptırımının uygulanabileceği eşyanın tasfiyesi bakımından, kaçak akaryakıt dışındaki eşya için temel süre ve istisnai hızlandırma koşulları nelerdir?",5607_kacakcilikla_mucadele_kanunu/normal/16,5,5607-madde-16-a-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/16/a,0.7726980447769165,1,,,0.0,0.0,False,True,False,18,,no saved 4458 competitor,,
k5607-017,"Elkonulan ve teknik düzenlemelere uygun kaçak akaryakıtın hangi kurumlar tarafından, hangi yöntemlerle tasfiye edilmesi öngörülür?",5607_kacakcilikla_mucadele_kanunu/normal/16/a,1,5607-madde-16-a-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/16/a,0.8118219375610352,1,,,0.0,0.0,False,True,False,15,,no saved 4458 competitor,,
k5607-017,"Elkonulan ve teknik düzenlemelere uygun kaçak akaryakıtın hangi kurumlar tarafından, hangi yöntemlerle tasfiye edilmesi öngörülür?",5607_kacakcilikla_mucadele_kanunu/normal/16/a,2,5607-madde-11-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/11,0.927538275718689,1,,,0.0,0.0,False,True,False,15,,no saved 4458 competitor,,
k5607-017,"Elkonulan ve teknik düzenlemelere uygun kaçak akaryakıtın hangi kurumlar tarafından, hangi yöntemlerle tasfiye edilmesi öngörülür?",5607_kacakcilikla_mucadele_kanunu/normal/16/a,3,5607-gecici-madde-15-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/gecici/15,0.9619131088256836,1,,,0.0,0.0,False,True,False,15,,no saved 4458 competitor,,
k5607-017,"Elkonulan ve teknik düzenlemelere uygun kaçak akaryakıtın hangi kurumlar tarafından, hangi yöntemlerle tasfiye edilmesi öngörülür?",5607_kacakcilikla_mucadele_kanunu/normal/16/a,4,5607-madde-16-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/16,1.025782585144043,1,,,0.0,0.0,False,True,False,15,,no saved 4458 competitor,,
k5607-017,"Elkonulan ve teknik düzenlemelere uygun kaçak akaryakıtın hangi kurumlar tarafından, hangi yöntemlerle tasfiye edilmesi öngörülür?",5607_kacakcilikla_mucadele_kanunu/normal/16/a,5,5607-gecici-madde-6-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/gecici/6,1.0747077465057373,1,,,0.0,0.0,False,True,False,15,,no saved 4458 competitor,,
k5607-018,5607 sayılı Kanun kapsamındaki suçlar nedeniyle açılan davalara hangi mahkemeler bakar; resmî belgede sahtecilik bağlantısı varsa görevli mahkeme nasıl değişir?,5607_kacakcilikla_mucadele_kanunu/normal/17,1,5607-madde-17-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/17,0.7746413946151733,1,,4,0.0,0.0,False,True,True,19,,no saved 4458 competitor,,
k5607-018,5607 sayılı Kanun kapsamındaki suçlar nedeniyle açılan davalara hangi mahkemeler bakar; resmî belgede sahtecilik bağlantısı varsa görevli mahkeme nasıl değişir?,5607_kacakcilikla_mucadele_kanunu/normal/17,2,5607-madde-18-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/18,0.8253200650215149,1,,4,0.0,0.0,False,True,True,19,,no saved 4458 competitor,,
k5607-018,5607 sayılı Kanun kapsamındaki suçlar nedeniyle açılan davalara hangi mahkemeler bakar; resmî belgede sahtecilik bağlantısı varsa görevli mahkeme nasıl değişir?,5607_kacakcilikla_mucadele_kanunu/normal/17,3,5607-gecici-madde-12-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/gecici/12,0.8451130986213684,1,,4,0.0,0.0,False,True,True,19,,no saved 4458 competitor,,
k5607-018,5607 sayılı Kanun kapsamındaki suçlar nedeniyle açılan davalara hangi mahkemeler bakar; resmî belgede sahtecilik bağlantısı varsa görevli mahkeme nasıl değişir?,5607_kacakcilikla_mucadele_kanunu/normal/17,4,5326-madde-23-chunk-001,5326_kabahatler_kanunu,5326_kabahatler_kanunu/normal/23,0.8569955825805664,1,,4,0.0,0.0,False,True,True,19,,no saved 4458 competitor,,
k5607-018,5607 sayılı Kanun kapsamındaki suçlar nedeniyle açılan davalara hangi mahkemeler bakar; resmî belgede sahtecilik bağlantısı varsa görevli mahkeme nasıl değişir?,5607_kacakcilikla_mucadele_kanunu/normal/17,5,5326-madde-43-a-chunk-001,5326_kabahatler_kanunu,5326_kabahatler_kanunu/normal/43/a,0.8589580059051514,1,,4,0.0,0.0,False,True,True,19,,no saved 4458 competitor,,
k5607-019,"Kaçakçılık fiillerini önleme, izleme ve araştırma yükümlülüğü hangi kamu görevlileri ve kurum personeline verilmiştir?",5607_kacakcilikla_mucadele_kanunu/normal/19,1,5607-madde-24-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/24,0.6565635204315186,1,,,0.05277371406555176,0.0,False,True,False,14,I,no saved 4458 competitor,,
k5607-019,"Kaçakçılık fiillerini önleme, izleme ve araştırma yükümlülüğü hangi kamu görevlileri ve kurum personeline verilmiştir?",5607_kacakcilikla_mucadele_kanunu/normal/19,2,5607-madde-19-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/19,0.7093372344970703,1,,,0.05277371406555176,0.0,False,True,False,14,I,no saved 4458 competitor,,
k5607-019,"Kaçakçılık fiillerini önleme, izleme ve araştırma yükümlülüğü hangi kamu görevlileri ve kurum personeline verilmiştir?",5607_kacakcilikla_mucadele_kanunu/normal/19,3,5607-madde-1-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/1,0.8043280839920044,1,,,0.05277371406555176,0.0,False,True,False,14,I,no saved 4458 competitor,,
k5607-019,"Kaçakçılık fiillerini önleme, izleme ve araştırma yükümlülüğü hangi kamu görevlileri ve kurum personeline verilmiştir?",5607_kacakcilikla_mucadele_kanunu/normal/19,4,5607-gecici-madde-3-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/gecici/3,0.8684452772140503,1,,,0.05277371406555176,0.0,False,True,False,14,I,no saved 4458 competitor,,
k5607-019,"Kaçakçılık fiillerini önleme, izleme ve araştırma yükümlülüğü hangi kamu görevlileri ve kurum personeline verilmiştir?",5607_kacakcilikla_mucadele_kanunu/normal/19,5,5607-madde-27-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/27,0.8758728504180908,1,,,0.05277371406555176,0.0,False,True,False,14,I,no saved 4458 competitor,,
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,5607_kacakcilikla_mucadele_kanunu/normal/20,1,5607-madde-20-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/20,0.6179330348968506,1,,,0.0,0.0,False,True,False,18,,no saved 4458 competitor,,
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,5607_kacakcilikla_mucadele_kanunu/normal/20,2,5607-madde-3-chunk-003,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/3,0.7162249088287354,1,,,0.0,0.0,False,True,False,18,,no saved 4458 competitor,,
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,5607_kacakcilikla_mucadele_kanunu/normal/20,3,5607-madde-12-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/12,0.7390215396881104,1,,,0.0,0.0,False,True,False,18,,no saved 4458 competitor,,
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,5607_kacakcilikla_mucadele_kanunu/normal/20,4,5607-madde-10-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/10,0.7397649884223938,1,,,0.0,0.0,False,True,False,18,,no saved 4458 competitor,,
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,5607_kacakcilikla_mucadele_kanunu/normal/20,5,5607-madde-4-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/4,0.7406222820281982,1,,,0.0,0.0,False,True,False,18,,no saved 4458 competitor,,
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,5607_kacakcilikla_mucadele_kanunu/normal/21,1,5607-madde-21-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/21,0.5957179069519043,1,2,,0.0,0.0,False,True,True,9,,complete,"4. Gümrük idareleri dışındaki yetkili kurumlar tarafından gerçekleştirilecek kontroller, 21/3/2007 tarihli ve 5607 sayılı Kaçakçılıkla Mücadele Kanununun 19 uncu maddesi hükümleri saklı kalmak kaydıyla gümrük idarelerinin koordinasyonunda ve mümkün olduğu ölçüde aynı yer ve zamanda yapılır.",Descriptive token comparison; no causal attribution.
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,5607_kacakcilikla_mucadele_kanunu/normal/21,2,4458-madde-10-a-chunk-001,4458_gumruk_kanunu,4458_gumruk_kanunu/normal/10/a,0.8022840619087219,1,2,,0.0,0.0,False,True,True,9,,complete,"4. Gümrük idareleri dışındaki yetkili kurumlar tarafından gerçekleştirilecek kontroller, 21/3/2007 tarihli ve 5607 sayılı Kaçakçılıkla Mücadele Kanununun 19 uncu maddesi hükümleri saklı kalmak kaydıyla gümrük idarelerinin koordinasyonunda ve mümkün olduğu ölçüde aynı yer ve zamanda yapılır.",Descriptive token comparison; no causal attribution.
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,5607_kacakcilikla_mucadele_kanunu/normal/21,3,4458-madde-225-chunk-001,4458_gumruk_kanunu,4458_gumruk_kanunu/normal/225,0.8024647235870361,1,2,,0.0,0.0,False,True,True,9,,complete,"4. Gümrük idareleri dışındaki yetkili kurumlar tarafından gerçekleştirilecek kontroller, 21/3/2007 tarihli ve 5607 sayılı Kaçakçılıkla Mücadele Kanununun 19 uncu maddesi hükümleri saklı kalmak kaydıyla gümrük idarelerinin koordinasyonunda ve mümkün olduğu ölçüde aynı yer ve zamanda yapılır.",Descriptive token comparison; no causal attribution.
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,5607_kacakcilikla_mucadele_kanunu/normal/21,4,4458-madde-73-chunk-001,4458_gumruk_kanunu,4458_gumruk_kanunu/normal/73,0.8258638978004456,1,2,,0.0,0.0,False,True,True,9,,complete,"4. Gümrük idareleri dışındaki yetkili kurumlar tarafından gerçekleştirilecek kontroller, 21/3/2007 tarihli ve 5607 sayılı Kaçakçılıkla Mücadele Kanununun 19 uncu maddesi hükümleri saklı kalmak kaydıyla gümrük idarelerinin koordinasyonunda ve mümkün olduğu ölçüde aynı yer ve zamanda yapılır.",Descriptive token comparison; no causal attribution.
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,5607_kacakcilikla_mucadele_kanunu/normal/21,5,4458-madde-91-chunk-001,4458_gumruk_kanunu,4458_gumruk_kanunu/normal/91,0.8358367681503296,1,2,,0.0,0.0,False,True,True,9,,complete,"4. Gümrük idareleri dışındaki yetkili kurumlar tarafından gerçekleştirilecek kontroller, 21/3/2007 tarihli ve 5607 sayılı Kaçakçılıkla Mücadele Kanununun 19 uncu maddesi hükümleri saklı kalmak kaydıyla gümrük idarelerinin koordinasyonunda ve mümkün olduğu ölçüde aynı yer ve zamanda yapılır.",Descriptive token comparison; no causal attribution.
k5607-022,"Gümrük kapıları ve yolları dışından gümrük bölgesine girmek isteyen kişi “dur” uyarısına uymazsa, silah kullanma yetkisi bakımından kanun hangi aşamalı uyarıyı öngörür?",5607_kacakcilikla_mucadele_kanunu/normal/22,1,5607-madde-22-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/22,0.7177815437316895,1,3,2,0.0,0.0,False,True,False,22,,complete,"b) Tabiî afetler, tehlikeli ve salgın hastalıklar, büyük yangınlar, radyasyon ve hava kirliliği gibi önemli nitelikteki kimyasal ve teknolojik olaylar ile büyük nüfus hareketleri gibi kriz hallerinde kriz bölgelerinde kullanılmak üzere yurt dışından gelecek araç, gereç, makine, teçhizat ve benzeri malzemelerin, giriş kayıtları tutulmak ve gümrük ile ilgili mevzuat gereğince yerine getirilmesi gereken işlemler sonradan yapılmak üzere, yurda girişine izin vermeye; bu şekilde yurda giren her türlü araç, gereç, makine ve teçhizatın tekrar yurt dışına çıkarılmalarına veya ihtiyaçlara ve günün şartlarına uygun olarak serbest dolaşıma girişine karar vermeye Müsteşarlığın bağlı olduğu Bakan yetkilidir.",Descriptive token comparison; no causal attribution.
k5607-022,"Gümrük kapıları ve yolları dışından gümrük bölgesine girmek isteyen kişi “dur” uyarısına uymazsa, silah kullanma yetkisi bakımından kanun hangi aşamalı uyarıyı öngörür?",5607_kacakcilikla_mucadele_kanunu/normal/22,2,5326-madde-43-chunk-001,5326_kabahatler_kanunu,5326_kabahatler_kanunu/normal/43,0.8288832902908325,1,3,2,0.0,0.0,False,True,False,22,,complete,"b) Tabiî afetler, tehlikeli ve salgın hastalıklar, büyük yangınlar, radyasyon ve hava kirliliği gibi önemli nitelikteki kimyasal ve teknolojik olaylar ile büyük nüfus hareketleri gibi kriz hallerinde kriz bölgelerinde kullanılmak üzere yurt dışından gelecek araç, gereç, makine, teçhizat ve benzeri malzemelerin, giriş kayıtları tutulmak ve gümrük ile ilgili mevzuat gereğince yerine getirilmesi gereken işlemler sonradan yapılmak üzere, yurda girişine izin vermeye; bu şekilde yurda giren her türlü araç, gereç, makine ve teçhizatın tekrar yurt dışına çıkarılmalarına veya ihtiyaçlara ve günün şartlarına uygun olarak serbest dolaşıma girişine karar vermeye Müsteşarlığın bağlı olduğu Bakan yetkilidir.",Descriptive token comparison; no causal attribution.
k5607-022,"Gümrük kapıları ve yolları dışından gümrük bölgesine girmek isteyen kişi “dur” uyarısına uymazsa, silah kullanma yetkisi bakımından kanun hangi aşamalı uyarıyı öngörür?",5607_kacakcilikla_mucadele_kanunu/normal/22,3,4458-madde-10-chunk-001,4458_gumruk_kanunu,4458_gumruk_kanunu/normal/10,0.8490281105041504,1,3,2,0.0,0.0,False,True,False,22,,complete,"b) Tabiî afetler, tehlikeli ve salgın hastalıklar, büyük yangınlar, radyasyon ve hava kirliliği gibi önemli nitelikteki kimyasal ve teknolojik olaylar ile büyük nüfus hareketleri gibi kriz hallerinde kriz bölgelerinde kullanılmak üzere yurt dışından gelecek araç, gereç, makine, teçhizat ve benzeri malzemelerin, giriş kayıtları tutulmak ve gümrük ile ilgili mevzuat gereğince yerine getirilmesi gereken işlemler sonradan yapılmak üzere, yurda girişine izin vermeye; bu şekilde yurda giren her türlü araç, gereç, makine ve teçhizatın tekrar yurt dışına çıkarılmalarına veya ihtiyaçlara ve günün şartlarına uygun olarak serbest dolaşıma girişine karar vermeye Müsteşarlığın bağlı olduğu Bakan yetkilidir.",Descriptive token comparison; no causal attribution.
k5607-022,"Gümrük kapıları ve yolları dışından gümrük bölgesine girmek isteyen kişi “dur” uyarısına uymazsa, silah kullanma yetkisi bakımından kanun hangi aşamalı uyarıyı öngörür?",5607_kacakcilikla_mucadele_kanunu/normal/22,4,4458-madde-153-chunk-001,4458_gumruk_kanunu,4458_gumruk_kanunu/normal/153,0.8700187802314758,1,3,2,0.0,0.0,False,True,False,22,,complete,"b) Tabiî afetler, tehlikeli ve salgın hastalıklar, büyük yangınlar, radyasyon ve hava kirliliği gibi önemli nitelikteki kimyasal ve teknolojik olaylar ile büyük nüfus hareketleri gibi kriz hallerinde kriz bölgelerinde kullanılmak üzere yurt dışından gelecek araç, gereç, makine, teçhizat ve benzeri malzemelerin, giriş kayıtları tutulmak ve gümrük ile ilgili mevzuat gereğince yerine getirilmesi gereken işlemler sonradan yapılmak üzere, yurda girişine izin vermeye; bu şekilde yurda giren her türlü araç, gereç, makine ve teçhizatın tekrar yurt dışına çıkarılmalarına veya ihtiyaçlara ve günün şartlarına uygun olarak serbest dolaşıma girişine karar vermeye Müsteşarlığın bağlı olduğu Bakan yetkilidir.",Descriptive token comparison; no causal attribution.
k5607-022,"Gümrük kapıları ve yolları dışından gümrük bölgesine girmek isteyen kişi “dur” uyarısına uymazsa, silah kullanma yetkisi bakımından kanun hangi aşamalı uyarıyı öngörür?",5607_kacakcilikla_mucadele_kanunu/normal/22,5,4458-madde-182-chunk-001,4458_gumruk_kanunu,4458_gumruk_kanunu/normal/182,0.8773975372314453,1,3,2,0.0,0.0,False,True,False,22,,complete,"b) Tabiî afetler, tehlikeli ve salgın hastalıklar, büyük yangınlar, radyasyon ve hava kirliliği gibi önemli nitelikteki kimyasal ve teknolojik olaylar ile büyük nüfus hareketleri gibi kriz hallerinde kriz bölgelerinde kullanılmak üzere yurt dışından gelecek araç, gereç, makine, teçhizat ve benzeri malzemelerin, giriş kayıtları tutulmak ve gümrük ile ilgili mevzuat gereğince yerine getirilmesi gereken işlemler sonradan yapılmak üzere, yurda girişine izin vermeye; bu şekilde yurda giren her türlü araç, gereç, makine ve teçhizatın tekrar yurt dışına çıkarılmalarına veya ihtiyaçlara ve günün şartlarına uygun olarak serbest dolaşıma girişine karar vermeye Müsteşarlığın bağlı olduğu Bakan yetkilidir.",Descriptive token comparison; no causal attribution.
k5607-023,Kaçak şüphesiyle eşya yakalanması hâlinde muhbir ve elkoyma ikramiyesine hak kazananlara ödeme yapılmasının temel dayanağı nedir?,5607_kacakcilikla_mucadele_kanunu/normal/23,1,5607-madde-23-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/23,0.7730538249015808,1,,,0.0,0.0,False,True,False,16,,no saved 4458 competitor,,
k5607-023,Kaçak şüphesiyle eşya yakalanması hâlinde muhbir ve elkoyma ikramiyesine hak kazananlara ödeme yapılmasının temel dayanağı nedir?,5607_kacakcilikla_mucadele_kanunu/normal/23,2,5607-madde-16-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/16,0.8270764350891113,1,,,0.0,0.0,False,True,False,16,,no saved 4458 competitor,,
k5607-023,Kaçak şüphesiyle eşya yakalanması hâlinde muhbir ve elkoyma ikramiyesine hak kazananlara ödeme yapılmasının temel dayanağı nedir?,5607_kacakcilikla_mucadele_kanunu/normal/23,3,5607-madde-10-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/10,0.8405648469924927,1,,,0.0,0.0,False,True,False,16,,no saved 4458 competitor,,
k5607-023,Kaçak şüphesiyle eşya yakalanması hâlinde muhbir ve elkoyma ikramiyesine hak kazananlara ödeme yapılmasının temel dayanağı nedir?,5607_kacakcilikla_mucadele_kanunu/normal/23,4,5607-madde-13-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/13,0.8917781114578247,1,,,0.0,0.0,False,True,False,16,,no saved 4458 competitor,,
k5607-023,Kaçak şüphesiyle eşya yakalanması hâlinde muhbir ve elkoyma ikramiyesine hak kazananlara ödeme yapılmasının temel dayanağı nedir?,5607_kacakcilikla_mucadele_kanunu/normal/23,5,5607-madde-5-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/5,0.8942460417747498,1,,,0.0,0.0,False,True,False,16,,no saved 4458 competitor,,
k5607-024,"Kaçakçılık fiillerinin önlenmesi, izlenmesi ve araştırılması için kriminal laboratuvarları hangi kurum kurar ve çalışma usul ve esaslarını kim belirler?",5607_kacakcilikla_mucadele_kanunu/normal/24,1,5607-madde-24-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/normal/24,0.46918222308158875,1,,,0.0,0.0,False,True,False,19,,no saved 4458 competitor,,
k5607-024,"Kaçakçılık fiillerinin önlenmesi, izlenmesi ve araştırılması için kriminal laboratuvarları hangi kurum kurar ve çalışma usul ve esaslarını kim belirler?",5607_kacakcilikla_mucadele_kanunu/normal/24,2,5607-gecici-madde-3-chunk-001,5607_kacakcilikla_mucadele_kanunu,5607_kacakcilikla_mucadele_kanunu/gecici/3,0.8393864035606384,1,,,0.0,0.0,False,True,False,19,,no saved 4458 competitor,,
