strategy,id,question,dataset,expected_sources,expected_legislations,case_type,difficulty,ranks,top1_legislation,expected_source_ranks,any_source_hit_at_1,all_sources_match_at_1,expected_legislation_hit_at_1,any_source_hit_at_3,all_sources_match_at_3,expected_legislation_hit_at_3,any_source_hit_at_5,all_sources_match_at_5,expected_legislation_hit_at_5,non_expected_legislation_count_at_5,non_expected_legislation_share_at_5,latency_ms,dense_latency_ms,lexical_latency_ms,fusion_latency_ms,deduplication_latency_ms,embedding_tokens
B2,gk022,Yetkilendirilmiş yükümlü statüsü kazanmak için hangi şartlar aranır ve Müsteşarlık bu yükümlüleri basitleştirilmiş uygulamalardan ne kadar süreyle yararlandırmaya yetkilidir?,4458,"[""4458/islenemeyen_hukum/1"", ""4458/normal/5/a""]","[""4458""]",multi_part,hard,"[{""rank"": 1, ""chunk_id"": ""4458-madde-5-a-chunk-001"", ""qualified_source_key"": ""4458/normal/5/a"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-gecici-madde-6-chunk-002"", ""qualified_source_key"": ""4458/gecici/6"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""4458-islenemeyen-hukum-gecici-madde-1-chunk-001"", ""qualified_source_key"": ""4458/islenemeyen_hukum/1"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""4458-madde-10-chunk-001"", ""qualified_source_key"": ""4458/normal/10"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""4458-madde-227-chunk-001"", ""qualified_source_key"": ""4458/normal/227"", ""legislation_number"": ""4458""}]",4458,"{""4458/islenemeyen_hukum/1"": 3, ""4458/normal/5/a"": 1}",True,False,True,True,True,True,True,True,True,0,0.0,239.5812000031583,229.33340002782643,10.204499994870275,0.04329998046159744,0.0,70
B2,gk023,"Bir kara taşıtına, gümrük mevzuatına aykırılık nedeniyle mülkiyetin kamuya geçirilmesi kararı verilmişse, bu taşıt belirli bir tutar ödenerek sahibine iade edilebilir mi?",4458,"[""4458/gecici/9""]","[""4458""]",long_tail,medium,"[{""rank"": 1, ""chunk_id"": ""4458-gecici-madde-9-chunk-001"", ""qualified_source_key"": ""4458/gecici/9"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-madde-180-chunk-001"", ""qualified_source_key"": ""4458/normal/180"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""4458-gecici-madde-10-chunk-001"", ""qualified_source_key"": ""4458/gecici/10"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""4458-madde-39-chunk-001"", ""qualified_source_key"": ""4458/normal/39"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""4458-madde-235-chunk-001"", ""qualified_source_key"": ""4458/normal/235"", ""legislation_number"": ""4458""}]",4458,"{""4458/gecici/9"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,184.8414999549277,173.57779998565093,11.227099981624633,0.03659998765215278,0.0,70
B2,gk024,"Türkiye'deki yabancı devlet misyon şeflerinin verdiği garanti mektupları, gümrükte teminat olarak kabul edilebilir mi?",4458,"[""4458/normal/202""]","[""4458""]",long_tail,medium,"[{""rank"": 1, ""chunk_id"": ""4458-madde-202-chunk-001"", ""qualified_source_key"": ""4458/normal/202"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-madde-205-chunk-001"", ""qualified_source_key"": ""4458/normal/205"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""4458-madde-60-chunk-001"", ""qualified_source_key"": ""4458/normal/60"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""4458-madde-85-chunk-001"", ""qualified_source_key"": ""4458/normal/85"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""4458-madde-56-chunk-001"", ""qualified_source_key"": ""4458/normal/56"", ""legislation_number"": ""4458""}]",4458,"{""4458/normal/202"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,216.97449998464435,209.51899996725842,7.418800028972328,0.036699988413602114,0.0,43
B2,gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",4458,"[""4458/gecici/5""]","[""4458""]",long_tail,medium,"[{""rank"": 1, ""chunk_id"": ""4458-gecici-madde-5-chunk-001"", ""qualified_source_key"": ""4458/gecici/5"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-gecici-madde-2-chunk-001"", ""qualified_source_key"": ""4458/gecici/2"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""4458-madde-82-chunk-001"", ""qualified_source_key"": ""4458/normal/82"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""4458-madde-62-chunk-001"", ""qualified_source_key"": ""4458/normal/62"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""4458-madde-230-chunk-001"", ""qualified_source_key"": ""4458/normal/230"", ""legislation_number"": ""4458""}]",4458,"{""4458/gecici/5"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,229.44849997293204,218.4819999965839,10.932299948763102,0.0342000275850296,0.0,58
B2,gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,4458,"[""4458/gecici/6""]","[""4458""]",long_tail,easy,"[{""rank"": 1, ""chunk_id"": ""4458-gecici-madde-6-chunk-001"", ""qualified_source_key"": ""4458/gecici/6"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-gecici-madde-6-chunk-002"", ""qualified_source_key"": ""4458/gecici/6"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""4458-madde-227-chunk-001"", ""qualified_source_key"": ""4458/normal/227"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""4458-madde-226-chunk-001"", ""qualified_source_key"": ""4458/normal/226"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""4458-madde-213-chunk-001"", ""qualified_source_key"": ""4458/normal/213"", ""legislation_number"": ""4458""}]",4458,"{""4458/gecici/6"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,211.9737000321038,204.09859996289015,7.829900016076863,0.04520005313679576,0.0,38
B2,gk027,"Dahilde işleme rejiminde, eşyanın önceden vergi ödenmeden geçici olarak ithal edilip teminata bağlandığı sistem ile, verginin önce ödenip eşyanın işlem görmüş ürün olarak ihracından sonra geri verildiği sistem birbirinden nasıl ayrılır?",4458,"[""4458/normal/108""]","[""4458""]",ambiguity_resistant,hard,"[{""rank"": 1, ""chunk_id"": ""4458-madde-108-chunk-001"", ""qualified_source_key"": ""4458/normal/108"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-madde-119-chunk-001"", ""qualified_source_key"": ""4458/normal/119"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""4458-madde-136-chunk-001"", ""qualified_source_key"": ""4458/normal/136"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""4458-madde-121-chunk-001"", ""qualified_source_key"": ""4458/normal/121"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""4458-madde-144-chunk-001"", ""qualified_source_key"": ""4458/normal/144"", ""legislation_number"": ""4458""}]",4458,"{""4458/normal/108"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,210.59969993075356,193.94679996185005,16.609099984634668,0.04379998426884413,0.0,83
B2,gk028,"Kanunda ayrıca özel bir ceza öngörülmemiş olmakla birlikte, açıkça belirtilmiş bir düzenlemeye aykırı davranılması hâlinde ne tür bir para cezası uygulanır?",4458,"[""4458/normal/241""]","[""4458""]",ambiguity_resistant,medium,"[{""rank"": 1, ""chunk_id"": ""5326-madde-32-chunk-001"", ""qualified_source_key"": ""5326/normal/32"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-14-chunk-001"", ""qualified_source_key"": ""5326/normal/14"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-gecici-madde-3-chunk-001"", ""qualified_source_key"": ""5326/gecici/3"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""4458-madde-238-chunk-001"", ""qualified_source_key"": ""4458/normal/238"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""5326-madde-42-chunk-001"", ""qualified_source_key"": ""5326/normal/42"", ""legislation_number"": ""5326""}]",5326,"{""4458/normal/241"": null}",False,False,False,False,False,False,False,False,True,4,0.8,276.06679999735206,264.6163000026718,11.411499988753349,0.039000005926936865,0.0,63
B2,gk029,Kanunun yürürlüğe girdiği tarihte gümrük sundurmalarında veya eşya konulmasına izin verilen yerlerde bulunan eşyanın bekleme süreleri hangi hükümlere tabidir?,4458,"[""4458/gecici/1""]","[""4458""]",ambiguity_resistant,medium,"[{""rank"": 1, ""chunk_id"": ""4458-gecici-madde-1-chunk-001"", ""qualified_source_key"": ""4458/gecici/1"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-gecici-madde-2-chunk-001"", ""qualified_source_key"": ""4458/gecici/2"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""4458-madde-66-chunk-001"", ""qualified_source_key"": ""4458/normal/66"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""4458-madde-190-chunk-001"", ""qualified_source_key"": ""4458/normal/190"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""4458-madde-50-chunk-001"", ""qualified_source_key"": ""4458/normal/50"", ""legislation_number"": ""4458""}]",4458,"{""4458/gecici/1"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,216.81439998792484,206.32639998802915,10.423399973660707,0.0646000262349844,0.0,63
B2,gk030,"Bir gümrük idaresinden alınan bağlayıcı tarife bilgisi, o idareyi hangi kapsamda ve ne kadar süreyle bağlar?",4458,"[""4458/normal/9""]","[""4458""]",ambiguity_resistant,hard,"[{""rank"": 1, ""chunk_id"": ""4458-madde-9-chunk-001"", ""qualified_source_key"": ""4458/normal/9"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-madde-35-c-chunk-001"", ""qualified_source_key"": ""4458/normal/35/c"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""4458-madde-114-chunk-001"", ""qualified_source_key"": ""4458/normal/114"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""4458-madde-195-chunk-001"", ""qualified_source_key"": ""4458/normal/195"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""4458-madde-8-chunk-001"", ""qualified_source_key"": ""4458/normal/8"", ""legislation_number"": ""4458""}]",4458,"{""4458/normal/9"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,210.50659997854382,200.68370003718883,9.771499957423657,0.05139998393133283,0.0,41
B3,q001,Kabahat nedir?,5326,"[""5326/normal/2""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-2-chunk-001"", ""qualified_source_key"": ""5326/normal/2"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-7-chunk-001"", ""qualified_source_key"": ""5326/normal/7"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-4-chunk-001"", ""qualified_source_key"": ""5326/normal/4"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-15-chunk-001"", ""qualified_source_key"": ""5326/normal/15"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""5326-madde-5-chunk-001"", ""qualified_source_key"": ""5326/normal/5"", ""legislation_number"": ""5326""}]",5326,"{""5326/normal/2"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,4092.1994000091217,4090.046600031201,1.9573000026866794,0.044899992644786835,0.15059998258948326,7
B3,q002,"Kabahat karşılığı uygulanacak yaptırımın türü, süresi ve miktarı hangi esasla belirlenir?",5326,"[""5326/normal/4""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-21-chunk-001"", ""qualified_source_key"": ""5326/normal/21"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-16-chunk-001"", ""qualified_source_key"": ""5326/normal/16"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-4-chunk-001"", ""qualified_source_key"": ""5326/normal/4"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-27-chunk-001"", ""qualified_source_key"": ""5326/normal/27"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""4458-madde-5-a-chunk-001"", ""qualified_source_key"": ""4458/normal/5/a"", ""legislation_number"": ""4458""}]",5326,"{""5326/normal/4"": 3}",False,False,True,True,True,True,True,True,True,1,0.2,237.39219992421567,228.8954999530688,8.180900011211634,0.04689994966611266,0.26890001026913524,38
B3,q003,Bir kabahatin kasten veya taksirle işlenmesi nasıl düzenlenmiştir?,5326,"[""5326/normal/9""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-9-chunk-001"", ""qualified_source_key"": ""5326/normal/9"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-39-chunk-001"", ""qualified_source_key"": ""5326/normal/39"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-15-chunk-001"", ""qualified_source_key"": ""5326/normal/15"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-14-chunk-001"", ""qualified_source_key"": ""5326/normal/14"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""5326-madde-41-chunk-001"", ""qualified_source_key"": ""5326/normal/41"", ""legislation_number"": ""5326""}]",5326,"{""5326/normal/9"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,201.70490007149056,192.78040004428476,8.625700022093952,0.04730001091957092,0.2514999941922724,25
B3,q004,Onbeş yaşını doldurmamış çocuk hakkında idarî para cezası uygulanabilir mi?,5326,"[""5326/normal/11""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-11-chunk-001"", ""qualified_source_key"": ""5326/normal/11"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-43-c-chunk-001"", ""qualified_source_key"": ""5326/normal/43/c"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-20-chunk-001"", ""qualified_source_key"": ""5326/normal/20"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-17-chunk-001"", ""qualified_source_key"": ""5326/normal/17"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""5326-madde-41-chunk-001"", ""qualified_source_key"": ""5326/normal/41"", ""legislation_number"": ""5326""}]",5326,"{""5326/normal/11"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,310.2324000792578,303.77410002984107,6.246200005989522,0.03590004052966833,0.1762000028975308,29
B3,q005,Hukuka uygunluk nedenleri ve kusurluluğu ortadan kaldıran nedenlerde hangi hükümler uygulanır?,5326,"[""5326/normal/12""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-12-chunk-001"", ""qualified_source_key"": ""5326/normal/12"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-27-chunk-001"", ""qualified_source_key"": ""5326/normal/27"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-28-chunk-001"", ""qualified_source_key"": ""5326/normal/28"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-19-chunk-001"", ""qualified_source_key"": ""5326/normal/19"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""4458-gecici-madde-6-chunk-001"", ""qualified_source_key"": ""4458/gecici/6"", ""legislation_number"": ""4458""}]",5326,"{""5326/normal/12"": 1}",True,True,True,True,True,True,True,True,True,1,0.2,1430.6130000040866,1422.4907000316307,7.8761999611742795,0.03840000135824084,0.2077000099234283,39
B3,q006,Kabahate teşebbüs cezalandırılır mı?,5326,"[""5326/normal/13""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-13-chunk-001"", ""qualified_source_key"": ""5326/normal/13"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-37-chunk-001"", ""qualified_source_key"": ""5326/normal/37"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-14-chunk-001"", ""qualified_source_key"": ""5326/normal/14"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-20-chunk-001"", ""qualified_source_key"": ""5326/normal/20"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""4458-madde-239-chunk-001"", ""qualified_source_key"": ""4458/normal/239"", ""legislation_number"": ""4458""}]",5326,"{""5326/normal/13"": 1}",True,True,True,True,True,True,True,True,True,1,0.2,261.9890999631025,258.90030001755804,2.9217999544925988,0.030700000934302807,0.1362999901175499,18
B3,q007,Bir kabahatin işlenmesine birden fazla kişi katılırsa sorumluluk nasıl belirlenir?,5326,"[""5326/normal/14""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-14-chunk-001"", ""qualified_source_key"": ""5326/normal/14"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-15-chunk-001"", ""qualified_source_key"": ""5326/normal/15"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-7-chunk-001"", ""qualified_source_key"": ""5326/normal/7"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-8-chunk-001"", ""qualified_source_key"": ""5326/normal/8"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""5326-madde-23-chunk-001"", ""qualified_source_key"": ""5326/normal/23"", ""legislation_number"": ""5326""}]",5326,"{""5326/normal/14"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,383.9278999948874,376.81079999310896,6.852000020444393,0.04099996294826269,0.22410001838579774,29
B3,q008,Aynı fiille birden fazla kabahat işlenirse idarî yaptırım nasıl belirlenir?,5326,"[""5326/normal/15""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-15-chunk-001"", ""qualified_source_key"": ""5326/normal/15"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-27-chunk-001"", ""qualified_source_key"": ""5326/normal/27"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-25-chunk-001"", ""qualified_source_key"": ""5326/normal/25"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-14-chunk-001"", ""qualified_source_key"": ""5326/normal/14"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""5326-madde-24-chunk-001"", ""qualified_source_key"": ""5326/normal/24"", ""legislation_number"": ""5326""}]",5326,"{""5326/normal/15"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,275.94170009251684,270.0962000526488,5.628900020383298,0.03550003748387098,0.1810999820008874,29
B3,q009,Kabahatler karşılığında uygulanabilecek idarî yaptırım türleri nelerdir?,5326,"[""5326/normal/16""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-16-chunk-001"", ""qualified_source_key"": ""5326/normal/16"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-27-chunk-001"", ""qualified_source_key"": ""5326/normal/27"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-25-chunk-001"", ""qualified_source_key"": ""5326/normal/25"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-28-chunk-001"", ""qualified_source_key"": ""5326/normal/28"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""5326-madde-22-chunk-001"", ""qualified_source_key"": ""5326/normal/22"", ""legislation_number"": ""5326""}]",5326,"{""5326/normal/16"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,269.01630009524524,262.7762000192888,6.0190000222064555,0.03920000744983554,0.181900046300143,29
B3,q010,İdarî para cezasının türleri ve ceza miktarının belirlenmesinde dikkate alınacak ölçütler nelerdir?,5326,"[""5326/normal/17""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-17-chunk-001"", ""qualified_source_key"": ""5326/normal/17"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-28-chunk-001"", ""qualified_source_key"": ""5326/normal/28"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-41-chunk-001"", ""qualified_source_key"": ""5326/normal/41"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-27-chunk-001"", ""qualified_source_key"": ""5326/normal/27"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""5326-madde-16-chunk-001"", ""qualified_source_key"": ""5326/normal/16"", ""legislation_number"": ""5326""}]",5326,"{""5326/normal/17"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,273.5283000511117,264.77750000776723,8.503900025971234,0.04310003714635968,0.20379998022690415,36
B3,q011,Kabahatlerde soruşturma zamanaşımı süresi nasıl belirlenir?,5326,"[""5326/normal/20""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-20-chunk-001"", ""qualified_source_key"": ""5326/normal/20"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-21-chunk-001"", ""qualified_source_key"": ""5326/normal/21"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-23-chunk-001"", ""qualified_source_key"": ""5326/normal/23"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-15-chunk-001"", ""qualified_source_key"": ""5326/normal/15"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""5326-madde-27-chunk-001"", ""qualified_source_key"": ""5326/normal/27"", ""legislation_number"": ""5326""}]",5326,"{""5326/normal/20"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,217.9982999805361,211.7306999862194,5.847199994605035,0.08730002446100116,0.3330999752506614,25
B3,q012,Kesinleşen idarî yaptırım kararlarının yerine getirilmesinde zamanaşımı nasıl düzenlenmiştir?,5326,"[""5326/normal/21""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-21-chunk-001"", ""qualified_source_key"": ""5326/normal/21"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-27-chunk-001"", ""qualified_source_key"": ""5326/normal/27"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-26-chunk-001"", ""qualified_source_key"": ""5326/normal/26"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-25-chunk-001"", ""qualified_source_key"": ""5326/normal/25"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""5326-madde-20-chunk-001"", ""qualified_source_key"": ""5326/normal/20"", ""legislation_number"": ""5326""}]",5326,"{""5326/normal/21"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,214.92319996468723,209.09729995764792,5.6375000276602805,0.03160000778734684,0.15679997159168124,37
B3,q013,İdarî yaptırım kararına ilişkin tutanakta hangi bilgilerin bulunması gerekir?,5326,"[""5326/normal/25""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-25-chunk-001"", ""qualified_source_key"": ""5326/normal/25"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-27-chunk-001"", ""qualified_source_key"": ""5326/normal/27"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-26-chunk-001"", ""qualified_source_key"": ""5326/normal/26"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-28-chunk-001"", ""qualified_source_key"": ""5326/normal/28"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""5326-madde-22-chunk-001"", ""qualified_source_key"": ""5326/normal/22"", ""legislation_number"": ""5326""}]",5326,"{""5326/normal/25"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,242.48049996094778,235.97409995272756,6.2701000133529305,0.039300008211284876,0.19699998665601015,30
B3,q014,İdarî para cezasına karşı hangi sürede ve nereye başvurulabilir?,5326,"[""5326/normal/27""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-27-chunk-001"", ""qualified_source_key"": ""5326/normal/27"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-gecici-madde-3-chunk-001"", ""qualified_source_key"": ""5326/gecici/3"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-21-chunk-001"", ""qualified_source_key"": ""5326/normal/21"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-28-chunk-001"", ""qualified_source_key"": ""5326/normal/28"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""5326-madde-17-chunk-001"", ""qualified_source_key"": ""5326/normal/17"", ""legislation_number"": ""5326""}]",5326,"{""5326/normal/27"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,220.43470008065924,213.24250003090128,6.9626999902538955,0.0369000481441617,0.19260001135990024,23
B3,q015,Yetkili makamın hukuka uygun olarak verdiği emre aykırı davranmanın yaptırımı nedir?,5326,"[""5326/normal/32""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-32-chunk-001"", ""qualified_source_key"": ""5326/normal/32"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-28-chunk-001"", ""qualified_source_key"": ""5326/normal/28"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-12-chunk-001"", ""qualified_source_key"": ""5326/normal/12"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-14-chunk-001"", ""qualified_source_key"": ""5326/normal/14"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""5326-madde-42-chunk-001"", ""qualified_source_key"": ""5326/normal/42"", ""legislation_number"": ""5326""}]",5326,"{""5326/normal/32"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,275.8509000414051,269.9678000062704,5.64039999153465,0.03590004052966833,0.20680000307038426,33
B3,q016,Kabahatler Kanunu'nun genel kuralları başka kanunlardaki idari para cezalarına hangi durumda uygulanır?,5326,"[""5326/normal/3""]","[""5326""]",paraphrase,medium,"[{""rank"": 1, ""chunk_id"": ""5326-madde-1-chunk-001"", ""qualified_source_key"": ""5326/normal/1"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-13-chunk-001"", ""qualified_source_key"": ""5326/normal/13"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-17-chunk-001"", ""qualified_source_key"": ""5326/normal/17"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-3-chunk-001"", ""qualified_source_key"": ""5326/normal/3"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""5326-madde-41-chunk-001"", ""qualified_source_key"": ""5326/normal/41"", ""legislation_number"": ""5326""}]",5326,"{""5326/normal/3"": 4}",False,False,True,False,False,True,True,True,True,0,0.0,246.65990006178617,238.87170001398772,7.580900040920824,0.035299977753311396,0.17200002912431955,38
