id,question,variant,rank,chunk_id,document_source_key,document_id,distance,expected_sources,source_any@1,source_any@3,source_any@5,source_all@1,source_all@3,source_all@5,document_hit@1,document_hit@3,document_hit@5,document_all@1,document_all@3,document_all@5,document_intrusion@1,document_intrusion@3,document_intrusion@5
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,23,4458-madde-153-chunk-001,4458_gumruk_kanunu/normal/153,4458_gumruk_kanunu,0.8857913017272949,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,24,4458-madde-245-chunk-001,4458_gumruk_kanunu/normal/245,4458_gumruk_kanunu,0.8869973421096802,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,25,4458-madde-240-chunk-001,4458_gumruk_kanunu/normal/240,4458_gumruk_kanunu,0.8871167898178101,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,26,4458-madde-6-chunk-001,4458_gumruk_kanunu/normal/6,4458_gumruk_kanunu,0.8886798024177551,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,27,5607-gecici-madde-10-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/10,5607_kacakcilikla_mucadele_kanunu,0.8917628526687622,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,28,4458-madde-55-chunk-001,4458_gumruk_kanunu/normal/55,4458_gumruk_kanunu,0.892438530921936,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,29,4458-madde-43-chunk-001,4458_gumruk_kanunu/normal/43,4458_gumruk_kanunu,0.8946017026901245,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,30,4458-madde-248-chunk-001,4458_gumruk_kanunu/normal/248,4458_gumruk_kanunu,0.8948293924331665,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,31,4458-madde-60-chunk-001,4458_gumruk_kanunu/normal/60,4458_gumruk_kanunu,0.8950594663619995,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,32,4458-gecici-madde-4-chunk-001,4458_gumruk_kanunu/gecici/4,4458_gumruk_kanunu,0.8956390023231506,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,33,4458-madde-183-chunk-001,4458_gumruk_kanunu/normal/183,4458_gumruk_kanunu,0.8974593877792358,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,34,4458-madde-232-chunk-001,4458_gumruk_kanunu/normal/232,4458_gumruk_kanunu,0.897704005241394,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,35,4458-madde-211-chunk-001,4458_gumruk_kanunu/normal/211,4458_gumruk_kanunu,0.8986599445343018,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,36,4458-madde-169-chunk-001,4458_gumruk_kanunu/normal/169,4458_gumruk_kanunu,0.9008427262306213,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,37,4458-madde-225-chunk-001,4458_gumruk_kanunu/normal/225,4458_gumruk_kanunu,0.9042858481407166,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,38,4458-madde-145-chunk-001,4458_gumruk_kanunu/normal/145,4458_gumruk_kanunu,0.9057256579399109,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,39,4458-madde-13-chunk-001,4458_gumruk_kanunu/normal/13,4458_gumruk_kanunu,0.9063013792037964,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,40,4458-madde-126-chunk-001,4458_gumruk_kanunu/normal/126,4458_gumruk_kanunu,0.9066079258918762,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,41,4458-madde-170-chunk-001,4458_gumruk_kanunu/normal/170,4458_gumruk_kanunu,0.9069368839263916,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,42,4458-madde-235-chunk-001,4458_gumruk_kanunu/normal/235,4458_gumruk_kanunu,0.9090877771377563,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,43,4458-madde-65-chunk-001,4458_gumruk_kanunu/normal/65,4458_gumruk_kanunu,0.9124909043312073,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,44,4458-madde-35-c-chunk-001,4458_gumruk_kanunu/normal/35/c,4458_gumruk_kanunu,0.9144752025604248,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,45,4458-madde-30-chunk-001,4458_gumruk_kanunu/normal/30,4458_gumruk_kanunu,0.9145629405975342,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,46,4458-madde-162-chunk-001,4458_gumruk_kanunu/normal/162,4458_gumruk_kanunu,0.91483473777771,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,47,4458-madde-181-chunk-001,4458_gumruk_kanunu/normal/181,4458_gumruk_kanunu,0.9149436950683594,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,48,4458-madde-247-chunk-001,4458_gumruk_kanunu/normal/247,4458_gumruk_kanunu,0.9155728220939636,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,49,4458-madde-246-chunk-001,4458_gumruk_kanunu/normal/246,4458_gumruk_kanunu,0.9161810874938965,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",B0,50,4458-madde-207-chunk-001,4458_gumruk_kanunu/normal/207,4458_gumruk_kanunu,0.9166032075881958,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",R1,1,4458-madde-230-chunk-001,4458_gumruk_kanunu/normal/230,4458_gumruk_kanunu,0.8210693597793579,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",R1,2,4458-madde-41-chunk-001,4458_gumruk_kanunu/normal/41,4458_gumruk_kanunu,0.8256185054779053,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",R1,3,4458-gecici-madde-2-chunk-001,4458_gumruk_kanunu/gecici/2,4458_gumruk_kanunu,0.8381364345550537,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",R1,4,4458-gecici-madde-5-chunk-001,4458_gumruk_kanunu/gecici/5,4458_gumruk_kanunu,0.8413693904876709,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",R1,5,4458-madde-76-chunk-001,4458_gumruk_kanunu/normal/76,4458_gumruk_kanunu,0.846662700176239,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",R2,1,4458-madde-230-chunk-001,4458_gumruk_kanunu/normal/230,4458_gumruk_kanunu,0.8210693597793579,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",R2,2,4458-madde-41-chunk-001,4458_gumruk_kanunu/normal/41,4458_gumruk_kanunu,0.8256185054779053,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",R2,3,4458-gecici-madde-2-chunk-001,4458_gumruk_kanunu/gecici/2,4458_gumruk_kanunu,0.8381364345550537,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",R2,4,4458-gecici-madde-5-chunk-001,4458_gumruk_kanunu/gecici/5,4458_gumruk_kanunu,0.8413693904876709,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",R2,5,4458-madde-76-chunk-001,4458_gumruk_kanunu/normal/76,4458_gumruk_kanunu,0.846662700176239,4458_gumruk_kanunu/gecici/5,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,1,4458-gecici-madde-6-chunk-001,4458_gumruk_kanunu/gecici/6,4458_gumruk_kanunu,0.5213368535041809,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,2,4458-gecici-madde-6-chunk-002,4458_gumruk_kanunu/gecici/6,4458_gumruk_kanunu,0.6014806032180786,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,3,4458-madde-230-chunk-001,4458_gumruk_kanunu/normal/230,4458_gumruk_kanunu,0.7556283473968506,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,4,4458-madde-227-chunk-001,4458_gumruk_kanunu/normal/227,4458_gumruk_kanunu,0.760513186454773,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,5,4458-madde-233-chunk-001,4458_gumruk_kanunu/normal/233,4458_gumruk_kanunu,0.7683026790618896,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,6,4458-madde-229-chunk-001,4458_gumruk_kanunu/normal/229,4458_gumruk_kanunu,0.7773323059082031,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,7,4458-madde-234-chunk-001,4458_gumruk_kanunu/normal/234,4458_gumruk_kanunu,0.794772207736969,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,8,4458-madde-228-chunk-001,4458_gumruk_kanunu/normal/228,4458_gumruk_kanunu,0.8074677586555481,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,9,5326-madde-32-chunk-001,5326_kabahatler_kanunu/normal/32,5326_kabahatler_kanunu,0.8145179152488708,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,10,4458-madde-226-chunk-001,4458_gumruk_kanunu/normal/226,4458_gumruk_kanunu,0.8211275339126587,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,11,4458-madde-232-chunk-001,4458_gumruk_kanunu/normal/232,4458_gumruk_kanunu,0.8335237503051758,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,12,4458-madde-235-chunk-002,4458_gumruk_kanunu/normal/235,4458_gumruk_kanunu,0.8575788736343384,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,13,4458-madde-225-chunk-001,4458_gumruk_kanunu/normal/225,4458_gumruk_kanunu,0.8677271604537964,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,14,4458-madde-242-chunk-001,4458_gumruk_kanunu/normal/242,4458_gumruk_kanunu,0.8727651834487915,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,15,4458-madde-238-chunk-001,4458_gumruk_kanunu/normal/238,4458_gumruk_kanunu,0.872990608215332,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,16,4458-madde-82-chunk-001,4458_gumruk_kanunu/normal/82,4458_gumruk_kanunu,0.8762706518173218,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,17,4458-madde-231-chunk-001,4458_gumruk_kanunu/normal/231,4458_gumruk_kanunu,0.8808815479278564,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,18,4458-gecici-madde-5-chunk-001,4458_gumruk_kanunu/gecici/5,4458_gumruk_kanunu,0.8856452107429504,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,19,5326-madde-37-chunk-001,5326_kabahatler_kanunu/normal/37,5326_kabahatler_kanunu,0.8875707387924194,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,20,4458-madde-5-chunk-001,4458_gumruk_kanunu/normal/5,4458_gumruk_kanunu,0.8920955657958984,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,21,4458-madde-236-chunk-001,4458_gumruk_kanunu/normal/236,4458_gumruk_kanunu,0.9021285772323608,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,22,4458-madde-53-chunk-001,4458_gumruk_kanunu/normal/53,4458_gumruk_kanunu,0.9069997668266296,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,23,4458-madde-221-chunk-001,4458_gumruk_kanunu/normal/221,4458_gumruk_kanunu,0.9071273803710938,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,24,4458-madde-7-chunk-001,4458_gumruk_kanunu/normal/7,4458_gumruk_kanunu,0.9121713638305664,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,25,5326-madde-41-chunk-001,5326_kabahatler_kanunu/normal/41,5326_kabahatler_kanunu,0.9138904809951782,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,26,4458-madde-68-chunk-001,4458_gumruk_kanunu/normal/68,4458_gumruk_kanunu,0.920372486114502,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,27,4458-madde-10-chunk-001,4458_gumruk_kanunu/normal/10,4458_gumruk_kanunu,0.9249815940856934,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,28,5326-madde-36-chunk-001,5326_kabahatler_kanunu/normal/36,5326_kabahatler_kanunu,0.9251741766929626,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,29,4458-madde-241-chunk-002,4458_gumruk_kanunu/normal/241,4458_gumruk_kanunu,0.9260935187339783,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,30,4458-madde-11-chunk-001,4458_gumruk_kanunu/normal/11,4458_gumruk_kanunu,0.9263578653335571,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,31,4458-madde-198-chunk-001,4458_gumruk_kanunu/normal/198,4458_gumruk_kanunu,0.9290425777435303,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,32,5326-madde-38-chunk-001,5326_kabahatler_kanunu/normal/38,5326_kabahatler_kanunu,0.9300161004066467,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,33,4458-madde-197-chunk-001,4458_gumruk_kanunu/normal/197,4458_gumruk_kanunu,0.9330919981002808,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,34,4458-madde-235-chunk-001,4458_gumruk_kanunu/normal/235,4458_gumruk_kanunu,0.9332897067070007,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,35,4458-madde-223-chunk-001,4458_gumruk_kanunu/normal/223,4458_gumruk_kanunu,0.9345040321350098,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,36,4458-madde-237-chunk-001,4458_gumruk_kanunu/normal/237,4458_gumruk_kanunu,0.9362177848815918,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,B0,37,4458-madde-165-chunk-001,4458_gumruk_kanunu/normal/165,4458_gumruk_kanunu,0.93647301197052,4458_gumruk_kanunu/gecici/6,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0
